time_epoch,temp_c,wind_kph,wind_degree,pressure_mb,precip_mm,snow_cm,avghumidity,gust_kph,wind_dir
1744606800,5.1,10.1,191.0,1014.0,0.0,0.0,0.0,12.8,SSW
1744610400,4.5,8.6,200.0,1014.0,0.0,0.0,0.0,11.6,SSW
1744614000,4.0,8.3,200.0,1013.0,0.0,0.0,0.0,10.6,SSW
1744617600,3.6,7.2,168.0,1012.0,0.0,0.0,0.0,12.3,SSE
1744621200,3.3,5.8,173.0,1012.0,0.0,0.0,0.0,10.6,S
1744624800,3.2,11.5,160.0,1011.0,0.0,0.0,0.0,13.1,SSE
1744628400,3.1,11.9,136.0,1011.0,0.0,0.0,0.0,15.6,SE
1744632000,4.0,13.7,137.0,1011.0,0.0,0.0,0.0,22.0,SE
1744635600,6.1,12.6,136.0,1010.0,0.0,0.0,0.0,20.5,SE
1744639200,5.9,14.8,126.0,1009.0,0.0,0.0,0.0,24.3,SE
1744642800,9.7,19.4,125.0,1008.0,0.0,0.0,0.0,29.2,SE
1744646400,10.6,21.2,149.0,1006.0,0.0,0.0,0.0,30.8,SSE
1744650000,12.0,17.6,153.0,1005.0,0.0,0.0,0.0,29.2,SSE
1744653600,12.3,15.8,156.0,1004.0,0.0,0.0,0.0,28.5,SSE
1744657200,12.1,13.7,162.0,1003.0,0.0,0.0,0.0,25.4,SSE
1744660800,12.5,16.9,166.0,1002.0,0.0,0.0,0.0,26.1,SSE
1744664400,11.6,17.6,189.0,1002.0,0.0,0.0,0.0,27.6,S
1744668000,11.7,14.4,179.0,1001.0,0.0,0.0,0.0,25.1,S
1744671600,11.7,12.2,192.0,1000.0,0.0,0.0,0.0,22.8,SSW
1744675200,9.4,9.4,197.0,1000.0,0.0,0.0,0.0,15.0,SSW
1744678800,9.6,13.1,245.0,999.0,0.0,0.0,0.0,19.9,WSW
1744682400,8.6,17.3,261.0,999.0,0.0,0.0,0.0,24.2,W
1744686000,9.2,23.4,272.0,1001.0,0.0,0.0,0.0,34.9,W
1744689600,7.4,13.7,257.0,1000.0,0.0,0.0,0.0,28.7,WSW
1744693200,6.6,15.1,260.0,1000.0,0.0,0.0,0.0,30.6,W
1744696800,5.7,11.3,251.0,1000.0,0.0,0.0,0.0,22.9,WSW
1744700400,5.0,14.4,254.0,1000.0,0.0,0.0,0.0,20.8,WSW
1744704000,4.3,17.6,262.0,999.0,0.0,0.0,0.0,25.6,W
1744707600,4.2,18.7,254.0,999.0,0.0,0.0,0.0,25.3,WSW
1744711200,4.3,17.9,263.0,999.0,0.0,0.0,0.0,27.7,W
1744714800,4.5,20.9,259.0,999.0,0.0,0.0,0.0,28.5,W
1744718400,4.6,23.0,251.0,998.0,0.0,0.0,0.0,28.8,WSW
1744722000,6.2,22.3,248.0,997.0,1.1,0.0,0.0,33.9,WSW
1744725600,6.5,26.6,247.0,997.0,0.6,0.0,0.0,42.2,WSW
1744729200,6.4,26.3,250.0,996.0,1.7,0.0,0.0,42.6,WSW
1744732800,6.7,24.5,270.0,996.0,0.2,0.0,0.0,48.0,W
1744736400,6.5,30.6,274.0,996.0,0.0,0.0,0.0,49.7,W
1744740000,5.0,29.9,278.0,996.0,0.0,0.0,0.0,51.8,W
1744743600,4.7,31.3,281.0,997.0,0.0,0.0,0.0,53.0,WNW
1744747200,4.4,32.0,283.0,997.0,0.0,0.0,0.0,53.8,WNW
1744750800,3.6,32.0,285.0,999.0,0.0,0.0,0.0,53.6,WNW
1744754400,2.9,31.3,286.0,1000.0,0.0,0.0,0.0,52.6,WNW
1744758000,2.3,30.2,284.0,1001.0,0.0,0.0,0.0,50.8,WNW
1744761600,1.7,29.5,284.0,1001.0,0.0,0.0,0.0,51.8,WNW
1744765200,1.3,29.2,285.0,1003.0,0.0,0.0,0.0,41.0,WNW
1744768800,3.4,29.2,286.0,1003.0,0.0,0.0,0.0,45.8,WNW
1744772400,2.7,29.2,289.0,1003.0,0.0,0.0,0.0,47.6,WNW
1744776000,0.7,27.7,294.0,1003.0,0.0,0.0,0.0,47.4,WNW
1744779600,0.6,27.0,301.0,1004.0,0.0,0.0,0.0,46.8,WNW
1744783200,0.1,27.4,306.0,1004.0,0.0,0.0,0.0,44.5,NW
1744786800,-0.4,27.7,307.0,1005.0,0.0,0.0,0.0,39.6,NW
1744790400,-0.8,28.4,306.0,1005.0,0.0,0.0,0.0,39.9,NW
1744794000,-0.9,29.2,306.0,1005.0,0.0,0.0,0.0,41.5,NW
1744797600,-1.0,29.2,305.0,1006.0,0.0,0.0,0.0,44.0,NW
1744801200,-1.0,28.4,306.0,1007.0,0.0,0.0,0.0,43.1,NW
1744804800,-0.3,28.4,307.0,1007.0,0.0,0.0,0.0,51.1,NW
1744808400,0.3,28.8,308.0,1008.0,0.0,0.0,0.0,62.4,NW
1744812000,1.0,31.0,310.0,1009.0,0.0,0.0,0.0,63.0,NW
1744815600,2.1,31.3,312.0,1009.0,0.0,0.0,0.0,57.1,NW
1744819200,3.0,31.7,313.0,1010.0,0.0,0.0,0.0,56.4,NW
1744822800,3.8,31.7,313.0,1011.0,0.0,0.0,0.0,54.5,NW
1744826400,5.0,32.0,312.0,1011.0,0.0,0.0,0.0,55.9,NW
1744830000,5.9,33.5,311.0,1011.0,0.0,0.0,0.0,54.7,NW
1744833600,5.6,33.5,313.0,1012.0,0.0,0.0,0.0,53.9,NW
1744837200,5.8,31.7,312.0,1012.0,0.0,0.0,0.0,52.9,NW
1744840800,4.7,28.8,310.0,1013.0,0.0,0.0,0.0,53.7,NW
1744844400,3.5,25.6,311.0,1013.0,0.0,0.0,0.0,49.8,NW
1744848000,2.4,22.7,308.0,1014.0,0.0,0.0,0.0,39.7,NW
1744851600,1.5,20.2,301.0,1016.0,0.0,0.0,0.0,32.4,WNW
1744855200,1.2,19.1,299.0,1016.0,0.0,0.0,0.0,30.6,WNW
1744858800,0.4,18.4,301.0,1017.0,0.0,0.0,0.0,29.7,WNW
1744862400,0.1,16.2,301.0,1017.0,0.0,0.0,0.0,26.9,WNW
1744866000,-0.4,14.8,304.0,1018.0,0.0,0.0,0.0,25.2,NW
1744869600,-0.9,13.3,304.0,1018.0,0.0,0.0,0.0,22.8,NW
1744873200,-1.3,12.2,306.0,1019.0,0.0,0.0,0.0,21.4,NW
1744876800,-1.5,11.5,306.0,1019.0,0.0,0.0,0.0,20.3,NW
1744880400,-1.2,11.2,306.0,1020.0,0.0,0.0,0.0,19.5,NW
1744884000,-0.7,11.2,310.0,1021.0,0.0,0.0,0.0,18.8,NW
1744887600,-0.3,11.2,316.0,1021.0,0.0,0.0,0.0,18.3,NW
1744891200,2.1,13.3,319.0,1022.0,0.0,0.0,0.0,17.5,NW
1744894800,4.3,13.7,320.0,1022.0,0.0,0.0,0.0,16.0,NW
1744898400,6.5,13.3,316.0,1022.0,0.0,0.0,0.0,19.4,NW
1744902000,8.5,11.9,306.0,1022.0,0.0,0.0,0.0,18.0,NW
1744905600,9.9,10.1,288.0,1022.0,0.0,0.0,0.0,17.5,WNW
1744909200,11.1,9.7,267.0,1022.0,0.0,0.0,0.0,17.7,W
1744912800,11.7,10.8,258.0,1021.0,0.0,0.0,0.0,18.6,WSW
1744916400,12.0,9.7,252.0,1021.0,0.0,0.0,0.0,17.7,WSW
1744920000,12.1,7.6,250.0,1020.0,0.0,0.0,0.0,20.1,WSW
1744923600,11.2,9.4,252.0,1020.0,0.0,0.0,0.0,18.6,WSW
1744927200,10.3,7.6,255.0,1021.0,0.0,0.0,0.0,22.7,WSW
1744930800,9.4,5.4,246.0,1021.0,0.0,0.0,0.0,21.4,WSW
1744934400,6.6,2.5,190.0,1021.0,0.0,0.0,0.0,16.4,S
1744938000,6.6,3.6,179.0,1021.0,0.0,0.0,0.0,7.3,S
1744941600,3.6,4.0,156.0,1021.0,0.0,0.0,0.0,8.1,SSE
1744945200,3.5,3.6,142.0,1019.0,0.0,0.0,0.0,7.6,SE
1744948800,4.7,8.3,179.0,1020.0,0.0,0.0,0.0,11.8,S
1744952400,4.3,8.6,170.0,1020.0,0.0,0.0,0.0,12.9,S
1744956000,4.0,8.6,163.0,1020.0,0.0,0.0,0.0,12.9,SSE
1744959600,3.8,9.7,152.0,1019.0,0.0,0.0,0.0,14.3,SSE
1744963200,3.7,10.4,135.0,1019.0,0.0,0.0,0.0,15.4,SE
1744966800,3.7,10.8,135.0,1018.0,0.0,0.0,0.0,17.3,SE
1744970400,3.8,13.0,127.0,1018.0,0.0,0.0,0.0,20.0,SE
1744974000,3.9,9.7,141.0,1018.0,0.0,0.0,0.0,17.5,SE
1744977600,4.6,12.2,145.0,1018.0,0.0,0.0,0.0,20.6,SE
1744981200,6.7,11.2,178.0,1016.0,0.0,0.0,0.0,17.9,S
1744984800,7.4,16.9,145.0,1014.0,0.0,0.0,0.0,30.6,SE
1744988400,9.5,13.7,169.0,1014.0,0.2,0.0,0.0,31.2,S
1744992000,10.7,6.3,168.0,1013.0,0.0,0.0,0.0,26.7,SSE
1744995600,10.3,13.5,178.0,1012.0,0.2,0.0,0.0,20.6,S
1744999200,12.2,13.3,177.0,1011.0,0.0,0.0,0.0,20.6,S
1745002800,14.7,13.3,182.0,1011.0,0.0,0.0,0.0,34.6,S
1745006400,13.8,14.4,183.0,1009.0,0.0,0.0,0.0,34.3,S
1745010000,15.0,6.5,209.0,1010.0,0.0,0.0,0.0,28.0,SSW
1745013600,17.2,8.6,124.0,1010.0,0.0,0.0,0.0,24.4,SE
1745017200,17.0,11.7,139.0,1009.0,0.0,0.0,0.0,29.1,SE
1745020800,14.5,9.4,131.0,1009.0,0.6,0.0,0.0,26.0,SE
1745024400,13.1,9.7,144.0,1009.0,0.0,0.0,0.0,11.5,SE
1745028000,12.9,8.6,183.0,1009.0,0.0,0.0,0.0,18.1,S
1745031600,11.8,13.0,206.0,1010.0,0.1,0.0,0.0,21.9,SSW
1745035200,13.2,14.3,221.0,1007.0,0.5,0.0,0.0,28.8,SW
1745038800,13.3,17.1,224.0,1006.0,0.0,0.0,0.0,18.3,SW
1745042400,15.2,23.0,232.0,1006.0,0.0,0.0,0.0,40.3,SW
1745046000,15.4,20.2,232.0,1006.0,2.1,0.0,0.0,37.9,SW
1745049600,15.6,16.9,233.0,1006.0,0.0,0.0,0.0,31.5,SW
1745053200,15.5,16.6,241.0,1006.0,0.0,0.0,0.0,27.6,WSW
1745056800,15.5,19.1,224.0,1006.0,1.0,0.0,0.0,31.6,SW
1745060400,15.4,19.8,230.0,1006.0,1.0,0.0,0.0,35.9,SW
1745064000,16.0,20.9,240.0,1007.0,0.0,0.0,0.0,32.4,WSW
1745067600,17.8,20.9,246.0,1007.0,0.0,0.0,0.0,35.6,WSW
1745071200,18.8,22.7,280.0,1008.0,0.0,0.0,0.0,38.2,W
1745074800,20.1,22.0,280.0,1008.0,0.9,0.0,0.0,43.1,W
1745078400,19.0,23.8,271.0,1010.0,0.2,0.0,0.0,44.3,W
1745082000,16.8,22.7,280.0,1010.0,0.0,0.0,0.0,43.0,W
1745085600,16.2,24.1,284.0,1011.0,0.0,0.0,0.0,34.2,WNW
1745089200,15.4,22.0,287.0,1012.0,0.0,0.0,0.0,39.2,WNW
1745092800,14.4,20.5,284.0,1013.0,0.0,0.0,0.0,39.5,WNW
1745096400,13.4,19.8,294.0,1014.0,0.0,0.0,0.0,34.6,WNW
1745100000,12.3,19.4,297.0,1015.0,0.0,0.0,0.0,39.7,WNW
1745103600,10.2,20.2,308.0,1017.0,0.0,0.0,0.0,41.4,NW
1745107200,8.9,18.7,306.0,1018.0,0.0,0.0,0.0,40.8,NW
1745110800,7.9,19.7,296.0,1019.0,0.0,0.0,0.0,42.1,WNW
1745114400,7.6,20.5,294.0,1020.0,0.0,0.0,0.0,41.2,WNW
1745118000,6.6,19.8,297.0,1020.0,0.0,0.0,0.0,43.7,WNW
1745121600,4.2,20.5,311.0,1024.0,0.0,0.0,0.0,44.1,NW
1745125200,3.7,19.4,310.0,1025.0,0.0,0.0,0.0,36.6,NW
1745128800,2.6,17.6,312.0,1025.0,0.0,0.0,0.0,31.1,NW
1745132400,1.7,16.6,314.0,1026.0,0.0,0.0,0.0,25.0,NW
1745136000,0.9,16.2,319.0,1027.0,0.0,0.0,0.0,24.3,NW
1745139600,0.9,14.8,321.0,1027.0,0.0,0.0,0.0,27.0,NW
1745143200,1.1,13.3,322.0,1029.0,0.0,0.0,0.0,25.6,NW
1745146800,1.4,14.0,332.0,1029.0,0.0,0.0,0.0,23.5,NNW
1745150400,2.7,15.8,341.0,1030.0,0.0,0.0,0.0,26.1,NNW
1745154000,4.0,14.8,343.0,1031.0,0.0,0.0,0.0,30.3,NNW
1745157600,5.2,14.8,347.0,1031.0,0.0,0.0,0.0,30.2,NNW
1745161200,6.7,12.6,342.0,1031.0,0.0,0.0,0.0,29.0,NNW
1745164800,7.9,11.5,339.0,1031.0,0.0,0.0,0.0,26.8,NNW
1745168400,9.0,9.4,332.0,1030.0,0.0,0.0,0.0,25.1,NNW
1745172000,10.0,9.4,345.0,1030.0,0.0,0.0,0.0,24.3,NNW
1745175600,10.8,7.2,355.0,1029.0,0.0,0.0,0.0,22.1,N
1745179200,11.4,6.1,17.0,1029.0,0.0,0.0,0.0,20.7,NNE
1745182800,10.8,5.4,27.0,1029.0,0.0,0.0,0.0,18.5,NNE
1745186400,10.0,6.5,34.0,1029.0,0.0,0.0,0.0,8.9,NE
1745190000,9.1,5.0,55.0,1029.0,0.0,0.0,0.0,7.6,NE
1745193600,6.9,3.6,70.0,1029.0,0.0,0.0,0.0,6.6,ENE
1745197200,5.5,4.3,96.0,1029.0,0.0,0.0,0.0,8.4,E
1745200800,4.2,5.8,105.0,1029.0,0.0,0.0,0.0,10.9,ESE
1745204400,3.7,6.5,105.0,1027.0,0.0,0.0,0.0,12.2,ESE
1745208000,5.0,10.8,99.0,1027.0,0.0,0.0,0.0,19.0,E
1745211600,4.5,11.9,103.0,1027.0,0.0,0.0,0.0,20.6,ESE
1745215200,4.5,15.5,104.0,1026.0,0.0,0.0,0.0,24.9,ESE
1745218800,4.6,17.6,100.0,1025.0,0.0,0.0,0.0,28.3,E
1745222400,4.7,20.2,103.0,1024.0,0.0,0.0,0.0,34.5,ESE
1745226000,4.9,24.5,96.0,1024.0,0.0,0.0,0.0,37.7,E
1745229600,5.0,26.3,103.0,1023.0,0.0,0.0,0.0,38.2,ESE
1745233200,5.0,28.4,100.0,1022.0,0.0,0.0,0.0,41.1,E
1745236800,5.0,24.9,99.0,1021.0,0.0,0.0,0.0,43.1,E
1745240400,4.9,28.8,105.0,1020.0,0.0,0.0,0.0,39.6,ESE
1745244000,5.9,27.7,105.0,1018.0,0.0,0.0,0.0,41.9,ESE
1745247600,6.1,25.6,105.0,1017.0,0.0,0.0,0.0,40.2,ESE
1745251200,7.2,23.4,104.0,1015.0,0.0,0.0,0.0,36.3,ESE
1745254800,10.1,23.8,101.0,1013.0,0.0,0.0,0.0,35.1,ESE
1745258400,7.6,18.5,97.0,1012.0,0.7,0.0,0.0,34.1,E
1745262000,6.6,17.3,95.0,1011.0,0.5,0.0,0.0,35.6,E
1745265600,10.3,17.3,96.0,1009.0,0.0,0.0,0.0,31.2,E
1745269200,10.9,11.5,94.0,1008.0,0.0,0.0,0.0,24.2,E
1745272800,10.9,7.9,127.0,1008.0,0.0,0.0,0.0,22.2,SE
1745276400,11.4,5.8,150.0,1008.0,0.0,0.0,0.0,17.1,SSE
1745280000,11.2,5.4,186.0,1007.0,0.0,0.0,0.0,11.3,S
1745283600,7.0,5.4,208.0,1009.0,0.0,0.0,0.0,11.3,SSW
1745287200,10.6,14.2,240.0,1009.0,0.0,0.0,0.0,30.2,WSW
1745290800,10.3,16.9,242.0,1011.0,0.0,0.0,0.0,35.0,WSW
1745294400,8.1,25.6,255.0,1010.0,0.0,0.0,0.0,41.9,WSW
1745298000,7.6,23.0,253.0,1010.0,0.0,0.0,0.0,44.3,WSW
1745301600,7.0,21.6,255.0,1011.0,0.0,0.0,0.0,40.2,WSW
1745305200,6.5,22.2,257.0,1011.0,0.0,0.0,0.0,39.0,WSW
1745308800,6.0,25.6,258.0,1011.0,0.0,0.0,0.0,38.1,WSW
1745312400,5.4,20.4,261.0,1012.0,0.0,0.0,0.0,35.4,W
1745316000,4.9,20.3,268.0,1013.0,0.0,0.0,0.0,36.2,W
1745319600,4.5,20.0,270.0,1013.0,0.0,0.0,0.0,33.6,W
1745323200,4.7,24.5,270.0,1014.0,0.0,0.0,0.0,36.5,W
1745326800,6.3,25.2,271.0,1015.0,0.0,0.0,0.0,39.3,W
1745330400,6.6,23.8,270.0,1015.0,0.0,0.0,0.0,43.0,W
1745334000,7.5,24.8,274.0,1016.0,0.0,0.0,0.0,43.7,W
1745337600,8.4,25.2,280.0,1016.0,0.0,0.0,0.0,44.8,W
1745341200,9.3,26.6,287.0,1017.0,0.0,0.0,0.0,47.1,WNW
1745344800,10.6,26.6,288.0,1017.0,0.0,0.0,0.0,47.3,WNW
1745348400,11.6,25.6,291.0,1017.0,0.0,0.0,0.0,46.8,WNW
1745352000,11.3,24.8,296.0,1017.0,0.0,0.0,0.0,45.8,WNW
1745355600,10.6,24.5,300.0,1018.0,0.0,0.0,0.0,44.6,WNW
1745359200,10.8,23.0,302.0,1019.0,0.0,0.0,0.0,43.6,WNW
1745362800,9.8,19.4,307.0,1019.0,0.0,0.0,0.0,33.8,NW
1745366400,7.5,15.1,312.0,1020.0,0.0,0.0,0.0,23.7,NW
1745370000,6.7,11.2,313.0,1021.0,0.0,0.0,0.0,18.9,NW
1745373600,6.7,9.4,305.0,1021.0,0.0,0.0,0.0,15.9,NW
1745377200,5.5,9.0,296.0,1021.0,0.0,0.0,0.0,15.2,WNW
1745380800,4.8,9.0,322.0,1023.0,0.0,0.0,0.0,15.6,NW
1745384400,4.1,8.3,329.0,1023.0,0.0,0.0,0.0,14.4,NNW
1745388000,3.7,7.9,337.0,1023.0,0.0,0.0,0.0,14.0,NNW
1745391600,3.5,7.6,339.0,1023.0,0.0,0.0,0.0,13.6,NNW
1745395200,3.4,7.2,339.0,1023.0,0.0,0.0,0.0,11.3,NNW
1745398800,2.2,5.0,19.0,1024.0,0.0,0.0,0.0,8.6,NNE
1745402400,3.9,5.4,13.0,1024.0,0.0,0.0,0.0,8.5,NNE
1745406000,4.3,3.6,5.0,1025.0,0.0,0.0,0.0,5.3,N
1745409600,5.3,3.2,354.0,1025.0,0.0,0.0,0.0,4.4,N
1745413200,6.2,2.2,16.0,1025.0,0.0,0.0,0.0,7.7,NNE
1745416800,8.3,1.8,352.0,1025.0,0.0,0.0,0.0,9.4,N
1745420400,10.0,2.9,218.0,1025.0,0.0,0.0,0.0,14.6,SW
1745424000,11.4,3.6,213.0,1025.0,0.0,0.0,0.0,15.1,SSW
1745427600,12.6,4.0,245.0,1024.0,0.0,0.0,0.0,16.5,WSW
1745431200,13.4,5.0,240.0,1024.0,0.0,0.0,0.0,18.2,WSW
1745434800,13.9,4.3,238.0,1024.0,0.0,0.0,0.0,18.0,WSW
1745438400,13.3,4.7,234.0,1023.0,0.0,0.0,0.0,17.6,SW
1745442000,13.7,2.9,231.0,1023.0,0.0,0.0,0.0,16.7,SW
1745445600,12.8,2.2,189.0,1024.0,0.0,0.0,0.0,15.1,S
1745449200,11.5,1.4,94.0,1024.0,0.0,0.0,0.0,8.9,E
1745452800,9.2,4.7,113.0,1024.0,0.0,0.0,0.0,9.5,ESE
1745456400,8.5,5.0,109.0,1025.0,0.0,0.0,0.0,10.5,ESE
1745460000,6.9,5.0,112.0,1025.0,0.0,0.0,0.0,10.5,ESE
1745463600,7.9,4.7,118.0,1023.0,0.0,0.0,0.0,9.8,ESE
1745467200,6.6,7.2,130.0,1025.0,0.0,0.0,0.0,14.3,SE
1745470800,6.1,8.3,133.0,1024.0,0.0,0.0,0.0,16.3,SE
1745474400,5.8,8.3,116.0,1024.0,0.0,0.0,0.0,17.4,ESE
1745478000,5.7,8.3,116.0,1024.0,0.0,0.0,0.0,15.9,ESE
1745481600,5.6,6.5,132.0,1024.0,0.0,0.0,0.0,12.3,SE
1745485200,5.9,4.3,129.0,1024.0,0.0,0.0,0.0,8.1,SE
1745488800,6.2,6.1,108.0,1024.0,0.0,0.0,0.0,12.8,ESE
1745492400,6.6,5.4,117.0,1024.0,0.0,0.0,0.0,9.9,ESE
1745496000,8.8,4.0,98.0,1024.0,0.0,0.0,0.0,6.5,E
1745499600,11.0,4.7,139.0,1023.0,0.0,0.0,0.0,10.3,SE
1745503200,13.2,5.4,155.0,1023.0,0.0,0.0,0.0,7.4,SSE
1745506800,16.4,4.7,166.0,1023.0,0.0,0.0,0.0,11.5,SSE
1745510400,18.2,7.2,200.0,1022.0,0.0,0.0,0.0,14.2,SSW
1745514000,19.8,10.1,196.0,1022.0,0.0,0.0,0.0,16.6,SSW
1745517600,19.4,7.6,191.0,1022.0,0.2,0.0,0.0,18.8,SSW
1745521200,21.0,9.7,197.0,1021.0,0.0,0.0,0.0,12.1,SSW
1745524800,21.5,10.1,198.0,1021.0,0.1,0.0,0.0,19.8,SSW
1745528400,20.8,7.2,202.0,1021.0,0.0,0.0,0.0,17.0,SSW
1745532000,20.5,6.5,203.0,1021.0,0.0,0.0,0.0,10.3,SSW
1745535600,19.5,4.3,285.0,1021.0,0.0,0.0,0.0,7.6,WNW
1745539200,17.1,8.3,351.0,1021.0,0.0,0.0,0.0,20.8,N
1745542800,16.2,10.4,5.0,1021.0,0.0,0.0,0.0,25.4,N
1745546400,11.5,10.4,357.0,1021.0,0.0,0.0,0.0,20.8,N
1745550000,12.3,8.6,356.0,1023.0,0.0,0.0,0.0,18.1,N
1745553600,11.4,9.4,355.0,1022.0,0.0,0.0,0.0,19.7,N
1745557200,10.4,9.0,10.0,1022.0,0.0,0.0,0.0,18.9,N
1745560800,9.6,4.3,33.0,1022.0,0.0,0.0,0.0,9.1,NNE
1745564400,8.9,9.7,27.0,1022.0,0.0,0.0,0.0,16.3,NNE
1745568000,8.6,8.6,42.0,1022.0,0.0,0.0,0.0,18.1,NE
1745571600,8.6,6.8,86.0,1022.0,0.0,0.0,0.0,14.4,E
1745575200,9.4,9.7,64.0,1021.0,0.0,0.0,0.0,20.4,ENE
1745578800,10.5,9.4,84.0,1021.0,0.0,0.0,0.0,18.6,E
1745582400,10.6,14.4,95.0,1021.0,0.0,0.0,0.0,23.2,E
1745586000,12.3,13.6,100.0,1021.0,0.0,0.0,0.0,25.0,E
1745589600,12.5,19.4,101.0,1021.0,0.0,0.0,0.0,24.8,ESE
1745593200,13.1,22.0,104.0,1020.0,0.0,0.0,0.0,30.6,ESE
1745596800,13.5,22.0,111.0,1020.0,0.0,0.0,0.0,31.2,ESE
1745600400,13.4,20.2,118.0,1019.0,0.0,0.0,0.0,30.3,ESE
1745604000,13.9,15.8,133.0,1018.0,0.0,0.0,0.0,31.8,SE
1745607600,14.3,12.2,133.0,1017.0,0.0,0.0,0.0,30.7,SE
1745611200,14.4,11.2,128.0,1016.0,0.0,0.0,0.0,29.4,SE
1745614800,14.1,11.5,141.0,1015.0,0.0,0.0,0.0,23.5,SE
1745618400,13.5,15.1,139.0,1014.0,0.0,0.0,0.0,27.7,SE
1745622000,12.7,11.9,149.0,1014.0,0.0,0.0,0.0,21.5,SSE
1745625600,12.0,10.1,151.0,1013.0,0.0,0.0,0.0,18.9,SSE
1745629200,11.4,8.3,153.0,1012.0,0.0,0.0,0.0,15.9,SSE
1745632800,11.4,6.8,160.0,1012.0,0.0,0.0,0.0,18.2,SSE
1745636400,10.8,6.5,164.0,1010.0,0.0,0.0,0.0,18.1,SSE
1745640000,10.5,10.1,153.0,1009.0,0.0,0.0,0.0,19.5,SSE
1745643600,10.2,8.6,169.0,1009.0,0.0,0.0,0.0,16.3,S
1745647200,10.0,7.9,189.0,1008.0,0.0,0.0,0.0,14.9,S
1745650800,9.9,6.2,242.0,1008.0,0.1,0.0,0.0,13.6,WSW
1745654400,9.8,8.4,309.0,1007.0,0.9,0.0,0.0,8.7,NW
1745658000,8.5,13.1,309.0,1007.0,0.4,0.0,0.0,19.6,NW
1745661600,9.1,21.5,308.0,1008.0,0.1,0.0,0.0,30.8,NW
1745665200,7.8,24.9,306.0,1009.0,0.0,0.0,0.0,37.5,NW
1745668800,6.7,27.7,304.0,1010.0,0.0,0.0,0.0,40.3,NW
1745672400,5.6,27.0,300.0,1011.0,0.3,0.0,0.0,45.9,WNW
1745676000,5.7,28.1,300.0,1011.0,0.0,0.0,0.0,49.3,WNW
1745679600,5.9,29.5,301.0,1012.0,0.0,0.0,0.0,51.7,WNW
1745683200,6.0,30.6,302.0,1012.0,0.0,0.0,0.0,52.3,WNW
1745686800,6.1,31.0,304.0,1013.0,0.0,0.0,0.0,57.3,NW
1745690400,6.5,31.7,307.0,1014.0,0.0,0.0,0.0,62.6,NW
1745694000,6.9,32.4,310.0,1014.0,0.0,0.0,0.0,58.6,NW
1745697600,7.2,33.8,314.0,1014.0,0.0,0.0,0.0,59.6,NW
1745701200,7.3,33.1,314.0,1015.0,0.0,0.0,0.0,63.9,NW
1745704800,6.2,32.0,314.0,1016.0,0.2,0.0,0.0,64.3,NW
1745708400,5.9,31.7,312.0,1018.0,0.3,0.0,0.0,57.5,NW
1745712000,5.7,31.0,312.0,1019.0,0.3,0.0,0.0,51.5,NW
1745715600,6.4,30.6,313.0,1020.0,0.2,0.0,0.0,50.6,NW
1745719200,7.0,31.0,314.0,1021.0,0.1,0.0,0.0,52.1,NW
1745722800,6.5,29.9,312.0,1019.0,0.0,0.0,0.0,52.0,NW
1745726400,4.6,29.5,316.0,1021.0,0.0,0.0,0.0,49.8,NW
1745730000,5.3,26.5,317.0,1020.0,0.0,0.0,0.0,44.6,NW
1745733600,4.8,29.5,318.0,1020.0,0.0,0.0,0.0,43.4,NW
1745737200,4.3,28.4,317.0,1021.0,0.0,0.0,0.0,41.1,NW
1745740800,3.9,24.7,317.0,1021.0,0.0,0.0,0.0,40.6,NW
1745744400,2.9,27.7,318.0,1022.0,0.0,0.0,0.0,38.9,NW
1745748000,3.1,27.7,319.0,1023.0,0.0,0.0,0.0,37.7,NW
1745751600,3.4,26.6,325.0,1024.0,0.0,0.0,0.0,35.9,NW
1745755200,6.0,21.5,327.0,1025.0,0.0,0.0,0.0,33.5,NNW
1745758800,8.5,22.9,333.0,1025.0,0.0,0.0,0.0,31.6,NNW
1745762400,10.9,23.1,337.0,1025.0,0.0,0.0,0.0,35.5,NNW
1745766000,12.3,22.6,335.0,1025.0,0.0,0.0,0.0,35.5,NNW
1745769600,13.9,21.8,332.0,1025.0,0.0,0.0,0.0,34.5,NNW
1745773200,15.2,24.5,330.0,1024.0,0.0,0.0,0.0,34.6,NNW
1745776800,16.1,23.4,328.0,1024.0,0.0,0.0,0.0,38.1,NNW
1745780400,16.6,22.7,326.0,1024.0,0.0,0.0,0.0,38.4,NNW
1745784000,16.8,22.7,325.0,1023.0,0.0,0.0,0.0,38.9,NW
1745787600,16.6,21.6,325.0,1023.0,0.0,0.0,0.0,39.2,NW
1745791200,14.8,21.2,326.0,1024.0,0.0,0.0,0.0,35.8,NNW
1745794800,12.9,19.1,324.0,1024.0,0.0,0.0,0.0,32.7,NW
1745798400,10.9,17.3,323.0,1024.0,0.0,0.0,0.0,28.6,NW
1745802000,9.4,15.8,326.0,1025.0,0.0,0.0,0.0,28.7,NNW
1745805600,7.4,14.4,328.0,1025.0,0.0,0.0,0.0,27.0,NNW
1745809200,6.7,11.9,340.0,1023.0,0.0,0.0,0.0,23.4,NNW
1745812800,5.9,9.0,339.0,1026.0,0.0,0.0,0.0,18.9,NNW
1745816400,5.2,8.3,330.0,1026.0,0.0,0.0,0.0,17.4,NNW
